run_dir,scene,uav_num,method,instance,communication_threshold_m,activation_script,prct_enable_retry_suppression,prct_enable_peer_takeover,pilot_completed,completion_observed_all,finish_count,makespan_s_proxy,astar_failure_diagnostic_count,astar_open_set_exhausted_count,astar_repeated_goal_count,astar_max_goal_failures,trajectory_plan_failure_count,trajectory_plan_astar_failure_count,explore_failure_count,explore_success_count,lkh_failure_count,lkh_success_count,lkh_duration_p95_wall_s,allocation_assignment_count,allocation_candidate_set_count,takeover_sent,takeover_received,takeover_executed,takeover_dropped,takeover_targets,receipt_sent_count,receipt_received_count,receipt_accepted,receipt_completed,receipt_rejected,receipt_aborted,receipt_stale,handoff_fallback_count,peer_reachability_query_count,wait_events_count,wait_transitions_count,wait_exit_count,wait_duration_total_wall_s,wait_duration_p50_wall_s,wait_duration_p95_wall_s,retry_suppression_register,retry_suppression_skip,takeover_suppressed,trajectory_end_frontier_covered,trajectory_end_periodic_replan,event_trajectory_start,event_trajectory_end,json_parse_error_count
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b0_octa_maze_uav4_run_009,octa_maze,4,b0,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,4,80.64370441436768,3,3,0,1,3,3,9,256,0,506,0.11080239999999997,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,247,8,265,255,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b0_octa_maze_uav4_run_010,octa_maze,4,b0,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,4,76.55809497833252,8,8,0,1,8,8,9,254,0,499,0.076953,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,248,3,274,251,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b0_octa_maze_uav4_run_011,octa_maze,4,b0,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,4,98.76998233795166,5,5,0,1,5,5,7,264,0,510,0.12441659999999989,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,247,15,293,262,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b0_octa_maze_uav4_run_012,octa_maze,4,b0,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,4,88.69075465202332,0,0,0,0,0,0,5,265,0,494,0.12105609999999999,56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,252,12,286,265,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b0_octa_maze_uav4_run_013,octa_maze,4,b0,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,4,83.15762686729431,18,18,0,1,18,18,20,241,0,512,0.15673905,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,231,7,267,238,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_001,octa_maze,4,b1,001,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,91.4463722705841,0,0,0,0,0,0,4,254,0,522,0.055886399999999996,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,247,7,274,254,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_002,octa_maze,4,b1,002,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,83.92168354988098,0,0,0,0,0,0,4,276,0,570,0.09129139999999995,61,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,266,10,316,276,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_003,octa_maze,4,b1,003,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,82.74968957901001,0,0,0,0,0,0,4,270,0,541,0.14294179999999973,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,264,6,287,270,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_004,octa_maze,4,b1,004,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,81.91877746582031,0,0,0,0,0,0,4,233,0,486,0.11266324999999999,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,226,7,238,233,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_005,octa_maze,4,b1,005,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,79.45366048812866,0,0,0,0,0,0,4,330,0,621,0.06189085,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,320,10,375,330,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_006,octa_maze,4,b1,006,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,75.22913599014282,0,0,0,0,0,0,5,305,0,570,0.049272949999999996,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,297,7,316,305,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_007,octa_maze,4,b1,007,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,74.3610987663269,0,0,0,0,0,0,4,334,0,573,0.06559675000000001,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,322,11,353,334,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_008,octa_maze,4,b1,008,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,63.88904619216919,3,3,0,1,3,3,6,251,0,486,0.0608969,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,0,0,246,4,302,250,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_009,octa_maze,4,b1,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,68.27523016929626,0,0,0,0,0,0,4,310,0,559,0.05759765,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,304,6,339,310,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_010,octa_maze,4,b1,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,71.22560238838196,0,0,0,0,0,0,4,287,0,559,0.09611859999999997,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,275,12,315,287,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_011,octa_maze,4,b1,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,76.42569732666016,0,0,0,0,0,0,6,331,0,627,0.05956919999999999,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,318,13,345,331,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_012,octa_maze,4,b1,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,70.23073863983154,0,0,0,0,0,0,4,303,0,553,0.052526699999999996,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,296,7,340,303,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b1_octa_maze_uav4_run_013,octa_maze,4,b1,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,89.42676639556885,0,0,0,0,0,0,5,311,0,523,0.048894549999999995,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,301,10,332,311,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_001,octa_maze,4,b2,001,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,68.87678623199463,0,0,0,0,0,0,4,266,0,498,0.0714189,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,258,8,291,266,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_002,octa_maze,4,b2,002,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,92.0395438671112,0,0,0,0,0,0,8,308,0,647,0.071929,51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,295,13,331,308,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_003,octa_maze,4,b2,003,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,109.89486026763916,3,3,0,1,3,3,9,385,0,720,0.05963759999999999,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.0,,,3,0,0,374,10,459,384,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_004,octa_maze,4,b2,004,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,90.77208495140076,0,0,0,0,0,0,4,283,0,549,0.06897885,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,277,6,300,283,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_005,octa_maze,4,b2,005,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,71.29345202445984,0,0,0,0,0,0,4,311,0,561,0.04980465,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,301,10,332,311,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_006,octa_maze,4,b2,006,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,75.23714470863342,0,0,0,0,0,0,4,328,0,613,0.04649939999999999,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,319,9,371,328,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_007,octa_maze,4,b2,007,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,65.92152714729309,0,0,0,0,0,0,5,300,0,566,0.047886399999999996,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,296,4,328,300,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_008,octa_maze,4,b2,008,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,94.89927005767822,0,0,0,0,0,0,10,361,0,691,0.06194279999999997,54,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,335,26,408,361,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_009,octa_maze,4,b2,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,82.99255871772766,0,0,0,0,0,0,4,329,0,587,0.045144449999999996,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,322,7,365,329,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_010,octa_maze,4,b2,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,80.73855781555176,0,0,0,0,0,0,10,349,0,633,0.04531605,55,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,344,5,394,350,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_011,octa_maze,4,b2,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,87.63493824005127,0,0,0,0,0,0,4,330,0,611,0.05224845000000001,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,309,21,387,330,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_012,octa_maze,4,b2,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,61.811635971069336,0,0,0,0,0,0,4,276,0,506,0.0509816,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,269,7,295,276,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b2_octa_maze_uav4_run_013,octa_maze,4,b2,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,4,86.27396702766418,10,10,0,1,10,10,14,365,0,640,0.05308129999999999,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0,,,10,0,0,360,4,388,364,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_001,octa_maze,4,b3,001,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,71.50942707061768,0,0,0,0,0,0,4,280,0,529,0.06085545,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,272,7,304,280,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_002,octa_maze,4,b3,002,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,71.31810927391052,0,0,0,0,0,0,5,311,0,576,0.06905374999999997,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,308,3,342,311,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_003,octa_maze,4,b3,003,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,85.9700767993927,0,0,0,0,0,0,5,312,0,555,0.0695988,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,301,10,346,312,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_004,octa_maze,4,b3,004,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,58.764551401138306,0,0,0,0,0,0,5,260,0,456,0.047069549999999995,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,254,6,283,260,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_005,octa_maze,4,b3,005,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,81.31086587905884,0,0,0,0,0,0,6,334,0,590,0.0553838,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,329,5,376,334,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_006,octa_maze,4,b3,006,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,73.82122039794922,0,0,0,0,0,0,4,324,0,581,0.05747289999999999,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,317,7,350,324,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_007,octa_maze,4,b3,007,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,76.94457411766052,0,0,0,0,0,0,4,328,0,628,0.05904159999999997,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,322,6,348,328,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_008,octa_maze,4,b3,008,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,77.36483693122864,0,0,0,0,0,0,4,322,0,607,0.05006815,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,317,5,340,322,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_009,octa_maze,4,b3,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,71.90785479545593,0,0,0,0,0,0,6,333,0,608,0.0702587,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,327,6,367,333,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_010,octa_maze,4,b3,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,75.09321141242981,8,8,0,1,8,8,15,325,0,607,0.038249649999999996,29,12,5,5,2,0,2,7,28,5,2,0,0,0,0,15,5,5,5,1.803124189376831,0.3173403739929199,0.577937889099121,8,1,3,320,3,361,323,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_011,octa_maze,4,b3,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,82.71819949150085,2,2,0,1,2,2,8,317,0,622,0.06065580000000001,45,20,2,2,2,0,2,4,16,2,2,0,0,0,0,6,2,2,2,0.6532003879547119,0.32660019397735596,0.3733685851097107,2,0,0,303,11,352,316,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_012,octa_maze,4,b3,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,74.95754885673523,0,0,0,0,0,0,5,324,0,621,0.053247199999999974,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,314,10,369,324,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/octa_maze/uav_4/b3_octa_maze_uav4_run_013,octa_maze,4,b3,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,4,74.80049467086792,0,0,0,0,0,0,7,296,0,524,0.04888064999999999,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,294,2,334,296,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_001,open_plan_office,3,b0,001,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,3,60.86946773529053,51,51,1,51,52,51,55,193,0,424,0.06662024999999999,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,186,5,198,193,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_002,open_plan_office,3,b0,002,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,0,2,61.64750337600708,597,597,2,587,597,597,599,137,0,1418,0.031208,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,129,8,144,137,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_003,open_plan_office,3,b0,003,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,0,2,66.02705430984497,613,613,1,613,613,614,615,153,0,1493,0.0264502,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,146,7,157,153,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_004,open_plan_office,3,b0,004,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,0,2,60.77503752708435,647,647,2,639,647,647,649,127,0,1537,0.05063899999999999,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,119,8,128,127,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_005,open_plan_office,3,b0,005,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,3,61.36174559593201,9,9,1,9,9,9,12,195,0,381,0.039421399999999995,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,185,10,203,195,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_006,open_plan_office,3,b0,006,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,3,68.59023642539978,22,22,1,22,22,22,25,199,0,386,0.01996475,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,187,12,210,199,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_007,open_plan_office,3,b0,007,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,0,2,59.969003438949585,702,702,1,702,702,702,704,144,0,1650,0.020399,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,137,7,155,144,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_008,open_plan_office,3,b0,008,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,3,57.58938813209534,14,14,1,13,14,14,19,199,0,387,0.028213199999999997,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,189,10,202,199,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_009,open_plan_office,3,b0,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,3,65.28798627853394,14,14,1,14,14,14,18,222,0,423,0.02737979999999999,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,204,18,232,222,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_010,open_plan_office,3,b0,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,3,59.89875507354736,15,15,1,15,15,15,18,205,0,417,0.02711625,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,196,8,210,205,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_011,open_plan_office,3,b0,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,0,2,59.0007643699646,699,699,1,699,699,699,701,152,0,1663,0.028776799999999998,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,146,6,162,152,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_012,open_plan_office,3,b0,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,0,2,51.211543560028076,693,693,2,684,693,693,695,128,0,1625,0.0348596,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,121,7,139,128,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b0_open_plan_office_uav3_run_013,open_plan_office,3,b0,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,false,false,1,1,3,65.88673305511475,5,5,1,5,5,5,8,197,0,346,0.02905455,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,188,9,214,197,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_001,open_plan_office,3,b1,001,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,54.741745948791504,2,2,1,2,2,2,8,193,0,346,0.03716,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,2,0,0,184,9,200,193,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_002,open_plan_office,3,b1,002,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,51.37823295593262,9,9,3,3,9,9,12,124,0,263,0.025397700000000002,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,9,12,0,117,7,127,124,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_003,open_plan_office,3,b1,003,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,55.14697813987732,0,0,0,0,0,0,4,173,0,319,0.07966479999999995,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,168,5,178,173,0
